Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,inst16,inst17,inst18,inst19,inst20,inst21,inst22,inst23,inst24,inst25,inst26,inst27,num_academia,num_company
343,A Structured Latent Variable Recurrent Network With Stochastic Attention For Generating Weibo Comments,University of Chinese Academy of Sciences,Chinese Academy of Sciences,Chinese Academy of Sciences,Harbin Institute of Technology,University of Chinese Academy of Sciences,Chinese Academy of Sciences,Peng Cheng Laboratory,Huawei Technologies (Canada),,,,,,,,,,,,,,,,,,,,7.0,1.0
344,Towards Accurate and Robust Domain Adaptation under Noisy Environments,Shandong University,Nanjing University,Shandong University of Finance and Economics,Shandong University,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
345,Decorrelated Clustering with Data Selection Bias,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications,Zhejiang University,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications,,,,,,,,,,,,,,,,,,,,,,6.0,0.0
346,Object-Aware Multi-Branch Relation Networks for Spatio-Temporal Video Grounding,Zhejiang University,Zhejiang University,Zhejiang University,The University of Tokyo,The University of Tokyo,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
347,Analogy Between Concepts (Extended Abstract) *,University of Rennes,University of Rennes,Toulouse Institute of Computer Science Research,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
348,Metric Learning in Optimal Transport for Domain Adaptation,Mines Saint-Étienne,Laboratoire Hubert Curien,Mines Saint-Étienne,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
349,Proceedings of the Twenty-Ninth International Joint Conference on Artificial Intelligence (IJCAI-20) Special Track on AI in FinTech,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
350,Deep Hurdle Networks for Zero-Inflated Multi-Target Regression: Application to Multiple Species Abundance Estimation,Cornell University,Cornell University,Cardiff University,Cornell University,Gulf of Maine Research Institute,"Rutgers, The State University of New Jersey","Rutgers, The State University of New Jersey",Gulf of Maine Research Institute,Cornell University,,,,,,,,,,,,,,,,,,,9.0,0.0
351,Bilinear Graph Neural Network with Neighbor Interactions *,University of Science and Technology of China,National University of Singapore,University of Science and Technology of China,National University of Singapore," Beijing Kuaishou Technology Co., Ltd. Beijing, Chin",University of Electronic Science and Technology of China,University of Science and Technology of China,,,,,,,,,,,,,,,,,,,,,3.0,0.0
352,Optimal Complex Task Assignment in Service Crowdsourcing,Shanghai Jiao Tong University,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
353,Is the Skip Connection Provable to Reform the Neural Network Loss Landscape?,Beijing Jiaotong University,Beijing Jiaotong University,Beijing Jiaotong University,Beijing Jiaotong University,Beijing Jiaotong University,Beijing Jiaotong University,Beijing Jiaotong University,Beijing Jiaotong University,,,,,,,,,,,,,,,,,,,,8.0,0.0
354,Communicative Representation Learning on Attributed Molecular Graphs,Sun Yat-sen University, Aladdin Healthcare Technologies Lt,Sun Yat-sen University, Aladdin Healthcare Technologies Lt,"Chinese University of Hong Kong, Shenzhen",Centre for Artificial Intelligence and Robotics,Sun Yat-sen University,Sun Yat-sen University,,,,,,,,,,,,,,,,,,,,6.0,0.0
355,Monte-Carlo Tree Search for Scalable Coalition Formation,University of Science and Technology of China,University of Southampton,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
356,A Deep Reinforcement Learning Approach to Concurrent Bilateral Negotiation,Royal Holloway University of London,Royal Holloway University of London,King Saud University,Royal Holloway University of London,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
357,Joint Multi-view 2D Convolutional Neural Networks for 3D Object Classification,Northwestern Polytechnical University,Northwestern Polytechnical University,Nanjing University,National University of Defense Technology,Northwestern Polytechnical University,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
358,Neighbor Combinatorial Attention for Critical Structure Mining,Sun Yat-sen University,Sun Yat-sen University,Sun Yat-sen University,Peng Cheng Laboratory,Ministry of Education,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
359,The Sparse MinMax k-Means Algorithm for High-Dimensional Clustering," Samsung Research Institute, Bangalore, 560037, Indi",Indian Statistical Institute,Kyungpook National University,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
360,An Online Learning Framework for Energy-Efficient Navigation of Electric Vehicles,Federal University of São Carlos,Chalmers University of Technology,University of Chicago,Chalmers University of Technology,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
361,Recent Developments in Boolean Matrix Factorization,University of Eastern Finland,University of Vienna,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
362,Pure-Past Linear Temporal and Dynamic Logic on Finite Traces,Sapienza University of Rome,Sapienza University of Rome,Sapienza University of Rome,York University,University of Sydney,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
