Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,inst16,inst17,inst18,inst19,inst20,num_academia,num_company
805,Blameworthiness in Strategic Games,Claremont McKenna College,Lafayette College,,,,,,,,,,,,,,,,,,,2.0,0.0
806,Incomplete Label Multi-Task Deep Learning for Spatio-Temporal Event Subtype Forecasting,George Mason University,George Mason University,IBM Research - China,West Virginia University,"Rutgers, The State University of New Jersey",George Mason University,,,,,,,,,,,,,,,6.0,0.0
807,Oversampling for Imbalanced Data via Optimal Transport,South China University of Technology," CVTE Research, Guangzhou Shiyuan Electronics Co., Ltd., Chin",South China University of Technology," Artificial Intelligence Innovation Business, Baidu Inc., Chin",South China University of Technology,Hong Kong Baptist University,South China University of Technology,South China University of Technology,"Med-ical Image and Signal Processing Group, CVTE Research",,,,,,,,,,,,6.0,1.0
808,Semi-Supervised Learning for Electron Microscopy Image Segmentation,Keio University,Kobe University,Kobe University,Keio University,,,,,,,,,,,,,,,,,4.0,0.0
809,WAIS: Word Attention for Joint Intent Detection and Slot Filling,Hong Kong University of Science and Technology,Fudan University,,,,,,,,,,,,,,,,,,,2.0,0.0
810,Non-Compensatory Psychological Models for Recommender Systems,Xiamen University,Alibaba Group (China),Xiamen University,Xiamen University,Alibaba Group (China),Fudan University,Alibaba Group (China),,,,,,,,,,,,,,4.0,3.0
811,FRIDAYS: A Financial Risk Information Detecting and Analyzing System,"Research Center for Information Technology Innovation, Academia Sinica","Research Center for Information Technology Innovation, Academia Sinica","Research Center for Information Technology Innovation, Academia Sinica",National Taipei University of Technology,National Chengchi University,Joint Research Center,"Research Center for Information Technology Innovation, Academia Sinica",,,,,,,,,,,,,,7.0,0.0
812,TransConv: Relationship Embedding in Social Networks,Purdue University West Lafayette,Purdue University West Lafayette,Purdue University West Lafayette,,,,,,,,,,,,,,,,,,3.0,0.0
813,Gated Residual Recurrent Graph Neural Networks for Traffic Prediction,Institute for Infocomm Research,Institute for Infocomm Research,Institute for Infocomm Research,Hunan University,,,,,,,,,,,,,,,,,4.0,0.0
814,A Unified Framework for Planning in Adversarial and Cooperative Environments,Arizona State University,Arizona State University,Arizona State University,,,,,,,,,,,,,,,,,,3.0,0.0
815,Diverse Exploration via Conjugate Policies for Policy Gradient Methods,Binghamton University,Binghamton University,Binghamton University,Binghamton University,Yantai University,,,,,,,,,,,,,,,,5.0,0.0
816,Similarity Learning via Kernel Preserving Embedding,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,University of Manitoba,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,,,,,,,,,,,,,,,6.0,0.0
817,Neural Speech Synthesis with Transformer Network,University of Electronic Science and Technology of China," CETC Big Data Research Institute Co.,Ltd, Guizhou, Chin",Microsoft Research Asia (China), Microsoft STC Asi, Microsoft STC Asi,University of Electronic Science and Technology of China," CETC Big Data Research Institute Co.,Ltd, Guizhou, Chin",Microsoft STC Asia,,,,,,,,,,,,,2.0,1.0
818,Relaxing and Restraining Queries for OBDA,TU Wien,TU Wien,TU Wien,TU Wien,,,,,,,,,,,,,,,,,4.0,0.0
819,On the Optimal Efficiency of Cost-Algebraic A*,University of Alberta,University of Regina,,,,,,,,,,,,,,,,,,,2.0,0.0
820,Deliberate Attention Networks for Image Captioning," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China"," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China"," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China",Beihang University," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China"," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China",,,,,,,,,,,,,,,1.0,0.0
821,Envisioning AI for K-12: What Should Every Child Know about AI?,Carnegie Mellon University,University of Florida,University of Massachusetts Lowell," CSTA Curriculum Committee, Cary, NC, 2751",,,,,,,,,,,,,,,,,4.0,0.0
822,Semantic Proposal for Activity Localization in Videos via Sentence Query,Fudan University,Fudan University,,,,,,,,,,,,,,,,,,,2.0,0.0
823,Bounded Suboptimal Search with Learned Heuristics for Multi-Agent Systems,Stellenbosch University,Stellenbosch University,Stellenbosch University,Stellenbosch University,Stellenbosch University,Stellenbosch University,,,,,,,,,,,,,,,6.0,0.0
824,Learning to Solve NP-Complete Problems: A Graph Neural Network for Decision TSP,Federal University of Rio Grande do Sul,Federal University of Rio Grande do Sul,Federal University of Rio Grande do Sul,Federal University of Rio Grande do Sul,Rice University,,,,,,,,,,,,,,,,5.0,0.0
825,Deep Single-View 3D Object Reconstruction with Visual Hull Embedding,Beijing Institute of Technology,Microsoft Research Asia (China),Microsoft Research Asia (China),Beijing Institute of Technology,Microsoft Research Asia (China),,,,,,,,,,,,,,,,2.0,3.0
826,Hierarchical Macro Strategy Model for MOBA Game AI,Tencent AI La,,,,,,,,,,,,,,,,,,,,1.0,0.0
827,Successor Features Based Multi-Agent RL for Event-Based Decentralized MDPs,Singapore Management University,"International Institute of Information Technology, Hyderabad",Singapore Management University,"International Institute of Information Technology, Hyderabad",,,,,,,,,,,,,,,,,4.0,0.0
828,HireNet: A Hierarchical Attention Model for the Automatic Analysis of Asynchronous Video Job Interviews,Inserm,French National Centre for Scientific Research," Saclay University / F-91405 Orsay, Franc",Télécom Paris,Inserm,Inserm,French National Centre for Scientific Research," Saclay University / F-91405 Orsay, Franc",Télécom Paris,,,,,,,,,,,,2.0,3.0
829,A Genetic Algorithm for Finding a Small and Diverse Set of Recent News Stories on a Given Subject: How We Generate AAAI's AI-Alert,,,,,,,,,,,,,,,,,,,,,0.0,0.0
830,"Reverse-Engineering Satire, or ""Paper on Computational Humor Accepted despite Making Serious Advances""",Microsoft Research (United Kingdom),Microsoft Research (India),,,,,,,,,,,,,,,,,,,0.0,2.0
831,Forecasting Intra-Hour Imbalances in Electric Power Systems,Norwegian University of Science and Technology,Optimeering (Norway),Norwegian University of Science and Technology,Norwegian University of Science and Technology,,,,,,,,,,,,,,,,,3.0,1.0
832,Learning Incremental Triplet Margin for Person Re-Identification,Suzhou Nonferrous Metals Research Institute,Suzhou Nonferrous Metals Research Institute,Suzhou Nonferrous Metals Research Institute,Suzhou Nonferrous Metals Research Institute,Suzhou Nonferrous Metals Research Institute,,,,,,,,,,,,,,,,5.0,0.0
833,Determinantal Reinforcement Learning,IBM Research - Tokyo,IBM Research - Tokyo,,,,,,,,,,,,,,,,,,,2.0,0.0
834,Answer Identification from Product Reviews for User Questions by Multi-Task Attentive Networks,Northwest University,Northwest University,Xidian University,Northwest University,Northwest University,Zhejiang University,The Ohio State University,,,,,,,,,,,,,,7.0,0.0
835,Interactive Semantic Parsing for If-Then Recipes via Hierarchical Reinforcement Learning,University of Washington," Microsoft Research AI, ‡ U.S. Army Research La"," Microsoft Research AI, ‡ U.S. Army Research La",The Ohio State University,,,,,,,,,,,,,,,,,2.0,0.0
836,Logic Attention Based Neighborhood Aggregation for Inductive Knowledge Graph Embedding,Sun Yat-sen University," Tencent AI Lab, China",Wuhan University,Sun Yat-sen University,,,,,,,,,,,,,,,,,3.0,0.0
837,Gaussian-Induced Convolution for Graphs,Portland Cement Association,Portland Cement Association,Portland Cement Association,Portland Cement Association,,,,,,,,,,,,,,,,,4.0,0.0
838,Connecting the Digital and Physical World: Improving the Robustness of Adversarial Attacks,Harbin Huade University,Massachusetts Institute of Technology,,,,,,,,,,,,,,,,,,,2.0,0.0
839,Adversarial Learning for Weakly-Supervised Social Network Alignment,Beihang University,Nanjing University of Aeronautics and Astronautics,National University of Singapore,Tsinghua University,University of Illinois at Chicago,Hortonworks (United States),Beihang University,Beihang University,,,,,,,,,,,,,7.0,1.0
840,Block Belief Propagation for Parameter Learning in Markov Random Fields,"Department of Computer Science Virginia Tech Blacksburg, V",University of Colorado Boulder,"Department of Computer Science Virginia Tech Blacksburg, V",,,,,,,,,,,,,,,,,,3.0,0.0
841,PCGAN: Partition-Controlled Human Image Generation,Chinese Academy of Sciences,Chinese Academy of Sciences,Chinese Academy of Sciences,Chinese Academy of Sciences,,,,,,,,,,,,,,,,,4.0,0.0
842,Free VQA Models from Knowledge Inertia by Pairwise Inconformity Learning," Fujian Key Laboratory of Sensing and Computing for Smart City, Department of Cognitive Science",Xiamen University," Fujian Key Laboratory of Sensing and Computing for Smart City, Department of Cognitive Science",Xiamen University,Peng Cheng Laboratory,Xiamen University," Fujian Key Laboratory of Sensing and Computing for Smart City, Department of Cognitive Science",Xiamen University," Fujian Key Laboratory of Sensing and Computing for Smart City, Department of Cognitive Science",Xiamen University,,,,,,,,,,,5.0,0.0
843,Fast and Simple Mixture of Softmaxes with BPE and Hybrid-LightRNN for Language Generation,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,,,,,,,,,,,,,,,,,4.0,0.0
844,Learning Generalized Temporal Abstractions across Both Action and Perception,McGill University,,,,,,,,,,,,,,,,,,,,1.0,0.0
845,Found in Translation: Learning Robust Joint Representations by Cyclic Translations between Modalities,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,,,,,,,,,,,,,,,,5.0,0.0
846,CompareLDA: A Topic Model for Document Comparison,Singapore Management University,Singapore Management University,,,,,,,,,,,,,,,,,,,2.0,0.0
847,One-Network Adversarial Fairness,University of Cambridge,Max Planck Institute for Intelligent Systems,University of Cambridge,University of Cambridge,The Alan Turing Institute,,,,,,,,,,,,,,,,5.0,0.0
848,Model Learning for Look-Ahead Exploration in Continuous Control,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,,,,,,,,,,,,,,,,,,3.0,0.0
849,Convergence of Learning Dynamics in Information Retrieval Games,Technion – Israel Institute of Technology,Technion – Israel Institute of Technology,,,,,,,,,,,,,,,,,,,2.0,0.0
850,Embedding-Based Complex Feature Value Coupling Learning for Detecting Outliers in Non-IID Categorical Data,National University of Defense Technology,National University of Defense Technology,National University of Defense Technology,National University of Defense Technology,,,,,,,,,,,,,,,,,4.0,0.0
851,Poll-Confident Voters in Iterative Voting,Paris Dauphine University,,,,,,,,,,,,,,,,,,,,1.0,0.0
852,Towards Better Accuracy and Robustness with Localized Adversarial Training,The Ohio State University,California State Polytechnic University,California State Polytechnic University,,,,,,,,,,,,,,,,,,3.0,0.0
853,Automated Dispatch of Helpdesk Email Tickets: Pushing the Limits with AI," IBM Research AI, Bengaluru, Indi"," IBM Global Technology Services, Bengaluru, Indi"," IBM Research AI, Bengaluru, Indi"," IBM Research AI, Bengaluru, Indi"," IBM Research AI, Bengaluru, Indi",,,,,,,,,,,,,,,,5.0,0.0
854,Pareto Efficient Auctions with Interest Rates,,,,,,,,,,,,,,,,,,,,,0.0,0.0
855,Image Aesthetic Assessment Assisted by Attributes through Adversarial Learning,University of Computer Studies Yangon,University of Computer Studies Yangon,University of Science and Technology of China,University of Science and Technology of China,,,,,,,,,,,,,,,,,4.0,0.0
856,Composable Modular Reinforcement Learning,Georgia Institute of Technology,Georgia Institute of Technology,,,,,,,,,,,,,,,,,,,2.0,0.0
857,Tile2Vec: Unsupervised Representation Learning for Spatially Distributed Data,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,,,,,,,,,,,,,8.0,0.0
858,Approximate Stream Reasoning with Metric Temporal Logic under Uncertainty,Linköping University,Linköping University,,,,,,,,,,,,,,,,,,,2.0,0.0
859,Learning to Steer by Mimicking Features from Heterogeneous Auxiliary Networks,Chinese University of Hong Kong,Nanyang Technological University,,,,,,,,,,,,,,,,,,,2.0,0.0
860,Dirichlet Multinomial Mixture with Variational Manifold Regularization: Topic Modeling over Short Texts,Jilin University,Academia Sinica,,,,,,,,,,,,,,,,,,,2.0,0.0
